"uniqueid","highest_severity_rank","max_charge"
12913869,4,4
12913880,5,6
12913883,6,5
12913888,5,4
12913899,6,3
12913903,4,1
12913932,5,2
12913946,5,3
12913958,5,3
12913966,5,2
12913976,4,2
12914023,5,3
12914053,4,3
12914070,4,4
12914263,5,3
12914266,5,1
12914285,4,4
12914287,4,3
12914295,4,2
12914304,4,1
12914326,5,1
12914349,5,1
12914353,4,2
12914358,4,3
12914370,4,2
12914420,4,1
12914429,4,3
12914436,5,9
12914437,5,1
12914445,5,8
12914446,5,2
12914453,5,5
12914458,4,1
12914459,4,4
12914478,5,5
12914487,6,1
12914493,5,3
12914512,4,3
12914529,5,1
12914552,6,2
12914569,5,3
12914590,6,3
12914595,7,4
12914609,5,2
12914614,6,1
12914623,5,1
12914634,6,3
12914636,4,2
12914646,5,5
12914658,5,3
12914659,5,1
12914660,4,2
12914666,5,3
12914667,5,2
12914668,5,4
12914686,4,1
12914715,6,3
12914717,5,2
12914718,5,1
12914738,5,1
12914780,5,6
12914832,4,7
12914837,7,2
12914958,5,7
12914964,6,1
12914981,7,5
12914989,5,1
12915004,4,2
12915007,5,10
12915013,6,2
12915026,5,3
12915034,7,3
12915068,5,2
12915094,5,3
12915097,5,4
12915099,4,2
12915102,6,4
12915105,5,2
12915107,5,2
12915110,5,1
12915115,6,3
12915123,4,1
12915140,4,1
12915144,5,1
12915156,5,3
12915182,6,9
12915185,5,1
12915213,4,2
12915241,6,1
12915242,6,3
12915253,5,1
12915255,6,3
12915264,5,3
12915271,5,1
12915273,5,1
12915277,5,2
12915283,5,2
12915312,5,2
12915353,5,7
12915354,5,3
12915389,4,2
12915428,5,2
12915902,6,2
12915904,4,5
12915914,6,2
12915916,7,1
12915926,5,1
12915928,6,10
12915977,6,3
12915978,4,2
12916004,5,3
12916008,5,3
12916009,5,3
12916045,5,3
12916064,4,2
12916065,4,1
12916096,5,2
12916114,6,5
12916131,7,3
12916154,6,4
12916160,3,2
12916181,7,4
12916212,5,1
12916316,5,3
12916328,5,1
12916419,5,6
12916517,6,1
12916520,5,2
12916572,7,1
12916604,4,1
12916615,5,2
12916616,7,4
12916620,6,3
12916635,5,4
12916682,4,8
12916710,5,3
12916728,7,7
12916765,4,1
12916808,5,1
12916828,7,3
12916863,4,2
12916878,5,5
12916942,5,5
12916949,5,2
12916960,6,2
12916970,5,13
12916992,6,1
12917032,6,7
12917113,6,7
12917118,6,1
12917232,4,4
12917304,4,2
12917305,5,5
12919486,5,3
12919487,5,1
12919490,5,2
12919501,5,4
12919505,5,1
12919541,5,3
12919561,6,8
12919568,5,2
12919575,4,3
12919588,5,3
12919600,5,3
12919602,5,2
12919608,7,4
12919609,5,4
12919610,6,3
12919613,5,1
12919629,5,4
12919693,7,2
12919698,5,1
12919718,5,5
12919737,5,4
12919764,5,3
12919775,6,8
12919779,6,8
12919786,4,2
12919806,6,1
12919807,4,2
12919844,6,4
12919848,5,1
12919849,5,1
12919850,6,1
12919855,6,12
12919858,5,2
12919864,5,2
12919868,6,1
12919882,5,1
12919883,5,1
12919893,7,23
12919903,6,2
12919904,5,1
12919916,5,1
12919937,5,1
12919954,5,1
12919955,6,3
12919968,5,1
12919973,4,3
12919988,5,3
12919999,5,4
12920005,6,5
12920025,5,2
12920028,6,3
12920032,5,3
12920073,5,2
12920081,4,6
12920082,5,2
12920085,5,2
12920133,5,3
12920134,5,2
12920154,5,1
12920382,5,5
12920443,6,3
12920444,5,1
12920454,5,4
12920512,4,4
12920545,5,2
12920555,5,1
12920556,5,1
12920587,4,1
12920605,5,1
12920607,5,3
12920648,5,5
12920660,5,1
12920701,6,11
12920704,5,4
12920768,4,1
12920803,6,3
12920813,5,4
12920835,4,3
12920838,5,2
12920846,5,1
12920942,4,1
12920954,6,2
12921114,4,1
12921118,5,6
12921136,4,3
12921138,5,4
12921143,5,2
12921147,5,2
12921149,4,3
12921159,5,2
12921164,6,1
12921165,4,1
12921174,5,1
12921185,5,1
12921243,6,3
12921256,5,1
12921273,6,2
12921288,5,1
12921305,5,1
12921313,5,5
12921438,5,2
12921460,5,4
12921537,6,5
12921551,5,1
12921552,5,2
12921560,6,5
12921561,6,3
12921588,5,2
12921653,6,3
12921669,5,1
12921673,5,1
12921751,5,2
12921816,6,1
12921831,5,5
12921921,5,2
12921926,4,3
12922302,6,6
12922310,4,9
12922316,5,3
12922321,5,4
12922323,4,3
12922324,6,1
12922333,7,15
12922335,7,7
12922337,7,7
12922338,7,8
12922339,7,7
12922924,6,1
12922981,5,2
12923006,3,1
12923008,5,5
12923015,5,2
12923021,7,3
12923091,3,4
12923117,6,2
12923118,5,1
12923126,6,1
12923131,4,3
12923135,4,2
12923140,4,1
12923149,5,6
12923155,6,2
12923161,5,2
12923163,6,2
12923176,5,5
12923181,4,1
12923196,6,4
12923218,5,3
12923223,4,5
12923239,5,2
12923240,5,3
12923266,7,13
12923281,4,6
12923299,6,6
12923312,5,2
12923318,5,1
12923326,4,7
12923328,5,2
12923332,6,1
12923338,6,3
12923347,5,4
12923402,6,2
12923435,4,5
12923477,5,4
12923491,5,3
12923494,6,6
12923499,5,1
12923514,4,3
12923522,5,5
12923551,5,7
12923850,4,3
12923851,4,2
12923882,5,2
12923920,4,4
12923940,5,2
12923947,6,2
12923958,5,2
12923970,3,2
12923971,4,1
12923979,5,5
12923995,6,4
12924007,6,1
12924009,6,1
12924013,6,2
12924015,6,1
12924016,6,2
12924021,6,1
12924027,5,3
12924044,6,2
12924047,6,2
12924077,5,5
12924101,6,3
12924109,6,3
12924125,5,5
12924138,5,3
12924139,5,5
12924145,5,4
12924152,6,4
12924159,5,2
12924167,5,4
12924205,5,5
12924223,4,1
12924263,4,1
12924268,5,4
12924271,4,5
12924335,6,2
12924394,6,4
12924395,5,5
12924398,5,18
12924401,5,2
12924404,6,4
12924407,4,1
12924413,5,2
12924414,5,1
12924452,5,4
12924458,5,3
12924461,5,9
12924489,4,2
12924492,6,3
12924496,5,1
12924499,4,5
12924501,5,2
12924504,4,1
12924523,4,1
12924565,4,6
12924567,5,5
12924615,7,2
12924620,5,1
12924629,6,3
12924646,6,3
12924659,5,2
12924682,5,1
12924693,4,3
12924713,4,2
12924739,5,1
12924741,6,4
12924748,5,2
12924758,4,1
12924784,5,1
12924785,5,1
12924798,6,7
12924815,5,1
12924816,6,4
12924818,7,1
12924843,5,3
12925031,5,1
12925147,5,3
12925162,5,3
12925163,3,1
12925186,6,3
12925216,5,2
12925228,5,4
12925248,5,4
12925256,6,7
12925263,5,3
12925276,5,7
12925279,5,3
12925280,6,1
12925284,6,1
12925298,5,5
12925301,7,1
12925313,5,8
12925319,5,4
12925321,5,1
12925325,6,3
12925369,6,1
12925377,5,4
12925382,5,1
12925383,5,4
12925384,5,2
12925393,6,5
12925399,4,2
12925403,5,2
12925441,5,1
12925443,5,10
12925451,5,1
12925460,5,6
12925480,5,4
12925512,5,3
12925515,5,3
12925531,5,1
12925543,5,4
12925545,5,2
12925581,5,3
12925585,6,3
12925587,5,1
12925590,7,10
12925595,5,3
12925611,5,1
12925622,6,8
12925775,5,3
12925776,5,1
12925861,5,1
12925864,5,4
12925928,5,2
12925956,6,4
12925960,5,4
12925961,6,3
12925963,5,6
12925967,5,3
12925969,5,3
12925971,5,1
12925975,5,4
12925981,5,1
12925982,7,1
12925983,5,6
12925986,5,1
12925989,5,6
12925995,4,1
12925999,4,1
12926015,5,1
12926067,5,5
12926068,4,6
12926087,5,5
12926092,4,1
12926107,6,4
12926109,5,1
12926110,5,3
12926118,5,3
12926125,5,3
12926139,4,10
12926181,4,1
12926188,5,16
12926192,5,5
12926195,7,4
12926210,4,1
12926221,5,5
12926226,5,4
12926228,5,12
12926247,6,1
12926248,5,2
12926253,5,2
12926288,4,1
12926297,5,4
12926363,5,4
12927193,5,8
12927208,7,5
12927224,5,4
12927237,5,5
12927330,5,6
12927331,5,1
12927335,7,7
12927339,5,3
12927348,5,5
12927359,5,2
12927361,5,2
12927362,4,6
12927368,3,1
12927370,5,5
12927371,5,3
12927374,6,6
12927417,5,5
12927420,4,2
12927423,5,1
12927433,5,4
12927454,5,4
12927457,6,6
12927469,4,4
12927478,6,6
12927515,5,2
12927517,5,3
12927528,5,6
12927530,3,3
12927540,5,10
12927552,6,4
12927573,5,6
12927594,7,20
12927596,4,1
12927597,5,4
12927616,5,2
12927621,5,4
12927624,6,10
12927646,6,6
12927652,6,2
12927656,7,2
12927660,3,1
12927664,7,2
12927672,5,2
12927676,5,4
12927687,6,7
12927689,5,1
12927694,6,3
12927705,5,1
12927726,5,3
12927741,5,7
12927776,6,7
12927786,6,11
12927916,4,4
12927917,5,6
12927929,3,1
12927930,6,1
12927935,5,2
12927957,6,6
12928007,4,1
12928031,5,1
12928032,4,1
12928069,5,6
12928072,5,1
12928083,5,3
12928134,5,2
12928144,5,3
12928160,5,3
12928190,4,3
12928219,6,5
12928236,5,5
12928240,5,4
12928242,5,6
12928254,7,7
12928274,6,16
12928295,5,3
12928300,5,4
12928310,4,3
12928315,6,1
12928322,5,3
12928378,5,2
12928513,5,1
12928514,5,3
12928519,5,1
12928525,4,3
12928528,5,1
12928547,6,3
12928603,4,3
12928607,5,6
12928610,5,3
12928614,4,1
12928626,5,2
12928636,5,1
12928657,5,24
12928753,4,2
12928757,5,3
12928761,4,1
12928829,5,4
12928849,5,4
12928863,5,8
12928874,4,1
12928893,7,3
12928895,5,5
12928896,5,2
12928915,5,3
12928926,5,3
12928942,4,3
12928949,5,5
12928969,5,2
12929005,4,2
12929033,6,4
12929042,6,1
12929780,5,1
12929790,3,6
12929841,5,8
12929873,5,1
12929877,4,4
12929879,5,2
12929907,6,10
12929924,5,4
12929929,6,2
12929938,6,7
12929946,5,4
12929995,5,2
12930003,4,1
12930013,5,2
12930018,5,1
12930067,5,1
12930074,6,3
12930086,6,3
12930089,5,5
12930092,5,1
12930098,6,2
12930100,5,4
12930104,5,14
12930107,4,4
12930132,3,1
12930167,6,1
12930194,5,2
12930203,6,1
12930234,4,1
12930401,6,4
12930408,5,3
12930457,6,4
12930460,6,7
12930462,4,2
12930490,6,6
12930494,5,17
12930503,6,1
12930509,5,4
12930529,5,4
12930533,5,2
12930539,6,10
12930560,5,5
12930571,6,1
12930574,4,1
12930596,5,7
12930600,6,3
12930604,5,1
12930615,5,1
12930617,4,4
12930651,6,10
12930705,6,3
12930719,5,3
12930759,6,6
12930769,6,2
12930770,5,11
12930787,4,1
12930808,7,2
12930809,5,3
12930814,6,1
12930820,5,1
12930845,6,2
12930846,6,1
12930870,6,6
12930889,5,11
12930904,5,3
12930906,4,2
12930914,7,2
12930917,4,1
12931141,6,10
12931896,5,5
12931959,5,3
12932012,4,3
12932019,5,2
12932020,5,1
12932041,5,6
12932044,5,6
12932047,4,4
12932053,5,1
12932061,6,5
12932065,5,5
12932070,5,3
12932072,5,1
12932075,6,3
12932076,6,5
12932079,5,4
12932092,5,1
12932109,4,1
12932118,5,7
12932126,5,3
12932159,5,2
12932160,6,3
12932168,5,5
12932174,4,1
12932235,5,2
12932240,6,4
12932249,4,8
12932266,4,1
12932279,5,4
12932288,5,1
12932290,5,1
12932323,5,3
12932330,5,2
12932338,5,1
12932364,5,3
12932614,5,4
12932646,5,1
12932647,5,3
12932648,6,1
12932658,4,6
12932693,5,1
12932729,5,7
12932738,6,1
12932745,6,3
12932843,4,3
12932860,4,1
12932867,4,2
12932872,5,5
12932921,5,3
12932929,5,3
12932940,5,4
12932953,5,5
12932955,5,3
12932958,6,4
12932967,4,3
12932978,5,3
12932981,5,1
12932993,6,1
12933028,5,1
12933041,6,1
12933093,6,3
12933103,5,3
12933104,4,1
12933127,5,2
12933178,5,3
12933181,6,2
12933384,5,2
12933386,5,3
12933399,4,1
12933402,5,4
12933404,5,2
12933405,6,6
12933433,5,3
12933467,6,3
12933468,5,1
12933476,6,1
12933485,5,1
12933495,5,11
12933500,5,1
12933501,5,3
12933509,4,1
12933538,6,2
12933560,5,2
12933601,5,8
12933610,5,6
12933613,3,1
12933627,6,10
12933630,5,2
12933631,5,2
12933636,5,2
12933641,6,2
12933725,4,5
12933731,6,3
12933739,7,3
12933761,5,1
12933771,6,1
12933799,5,2
12933805,5,9
12933821,5,4
12934161,5,3
12934203,6,3
12934204,5,2
12934228,5,4
12934252,4,4
12934253,5,4
12934269,5,7
12934280,5,7
12934283,5,5
12934285,6,4
12934287,5,5
12934294,5,6
12934392,4,4
12934459,4,1
12934481,6,1
12934487,4,2
12934496,6,9
12934515,6,2
12934518,5,2
12934532,6,4
12934540,6,4
12934546,5,2
12934547,7,3
12934559,6,3
12934588,7,7
12934593,6,6
12934863,5,1
12934879,5,3
12934888,5,1
12934889,5,2
12934903,5,1
12934934,4,1
12934936,4,2
12934983,5,2
12934984,4,1
12934999,6,9
12935001,7,1
12935029,5,4
12935063,5,3
12935089,5,2
12935094,6,1
12935098,5,4
12935109,6,6
12935172,6,9
12935193,5,3
12935209,5,1
12935214,5,1
12935249,6,3
12935251,6,3
12935270,5,1
12935289,7,2
12935328,5,5
12935343,5,5
12935358,6,7
12935376,5,2
12935382,7,4
12938223,5,3
12938245,6,2
12938270,5,1
12938282,6,6
12938285,5,1
12938296,4,1
12938322,5,2
12938371,5,1
12938381,5,5
12938393,6,3
12938397,5,2
12938400,5,5
12938401,5,2
12938402,5,5
12938404,5,6
12938405,5,2
12938407,5,6
12938408,4,1
12938412,4,3
12938437,6,2
12938443,6,2
12938446,7,2
12938454,5,2
12938459,5,1
12938470,5,2
12938489,5,7
12938518,5,3
12938519,7,3
12938532,6,3
12938534,5,3
12938543,6,6
12938554,5,1
12938564,4,6
12938570,5,7
12938592,4,1
12938604,5,5
12938606,5,4
12938621,6,3
12938622,6,8
12938627,5,2
12938635,5,5
12938656,5,3
12938663,6,1
12938670,5,2
12938688,5,1
12938692,4,5
12938706,5,5
12938733,5,6
12938739,5,3
12938744,5,4
12938750,5,1
12938754,4,2
12938774,6,3
12938782,6,4
12938814,6,8
12939049,5,3
12939063,5,3
12939066,5,3
12939090,6,2
12939104,4,4
12939133,5,1
12939151,5,1
12939158,4,2
12939194,4,1
12939252,7,4
12939313,7,5
12939314,5,3
12939334,4,2
12939335,6,7
12939341,6,3
12939472,7,1
12939495,6,2
12939524,5,3
12939544,5,5
12939568,7,2
12939571,5,2
12939625,4,1
12939675,5,6
12939808,7,2
12939812,6,5
12939813,7,2
12939831,6,4
12939835,7,2
12939841,7,6
12939851,5,4
12939887,6,2
12939888,6,1
12939890,5,4
12939901,4,3
12939907,5,1
12939908,5,3
12939913,5,2
12939920,6,6
12939925,5,8
12939936,6,2
12939950,4,3
12939970,5,1
12940008,5,1
12940030,4,2
12940039,6,6
12940049,5,4
12940051,5,2
12940074,5,2
12940076,5,1
12940090,5,5
12940094,5,2
12940113,5,2
12940120,7,14
12940127,5,6
12940137,5,14
12940152,4,2
12940182,5,2
12940218,5,2
12940242,6,5
12940287,6,6
12940476,6,7
12940523,5,5
12940530,5,1
12940539,4,4
12940555,5,3
12940567,5,1
12940575,5,4
12940587,5,3
12940611,5,2
12940616,5,4
12940617,5,4
12940635,5,2
12940669,5,7
12940673,7,5
12940679,5,5
12940680,6,2
12940711,5,7
12940716,5,3
12940766,4,3
12940770,6,1
12940771,6,2
12940786,5,4
12940790,5,7
12940792,6,1
12940811,5,1
12940812,6,1
12940817,5,2
12940825,5,4
12940830,6,2
12940831,4,1
12940835,4,2
12940848,4,1
12940862,7,2
12940882,7,50
12940886,5,3
12940887,5,1
12940903,5,4
12940917,5,2
12940919,5,2
12940928,5,3
12940966,5,2
12940969,3,3
12940976,6,2
12940986,5,3
12941084,7,2
12941129,4,2
12941133,6,3
12941139,4,1
12941239,5,1
12941252,5,4
12941263,5,2
12941269,5,6
12941283,7,1
12941286,5,1
12941301,5,1
12941307,4,3
12941335,7,8
12941340,5,4
12941341,7,1
12941410,5,6
12941417,5,5
12941439,5,2
12941488,5,2
12941504,6,5
12941515,7,4
12941544,5,2
12941560,4,1
12941572,5,1
12941627,4,1
12941643,6,2
12941646,7,6
12941661,4,1
12942645,4,1
12942649,5,1
12942650,6,10
12942724,5,4
12942730,5,2
12942739,4,1
12942755,6,2
12942764,5,4
12942813,5,4
12942816,5,1
12942820,5,10
12942821,4,1
12942825,5,3
12942826,4,6
12942828,5,4
12942833,4,3
12942835,5,1
12942837,5,4
12942841,6,7
12942844,7,5
12942850,7,11
12942855,5,3
12942859,5,8
12942875,5,14
12942878,5,4
12942881,5,2
12942959,5,4
12942988,6,8
12942992,6,2
12943002,7,3
12943009,6,2
12943010,7,7
12943045,5,4
12943053,6,3
12943077,5,4
12943084,6,3
12943090,5,1
12943093,7,3
12943095,4,1
12943105,5,2
12943109,4,2
12943140,6,1
12943161,5,7
12943163,5,2
12943196,7,4
12943206,7,2
12943289,5,1
12943291,6,1
12943310,4,3
12943345,5,1
12943377,6,5
12943379,5,2
12943382,5,3
12943401,6,2
12943402,5,3
12943417,5,2
12943427,5,2
12943434,5,1
12943441,6,10
12943446,5,19
12943453,5,1
12943477,4,3
12943486,5,2
12943497,5,4
12943515,5,3
12943542,4,4
12943560,4,4
12943571,4,1
12943608,5,1
12943631,7,2
12944012,5,2
12944018,5,3
12944020,4,3
12944047,4,1
12944048,4,2
12944058,4,3
12944062,5,1
12944133,4,2
12944146,5,9
12944152,5,3
12944157,6,1
12944161,4,1
12944166,5,4
12944181,5,7
12944210,5,1
12944223,5,9
12944232,4,1
12944238,5,7
12944245,4,1
12944249,6,2
12944292,5,1
12944324,5,1
12944333,5,2
12944385,4,1
12944623,5,2
12944630,5,3
12944653,5,4
12944665,5,3
12944669,6,1
12944675,6,2
12944676,6,1
12944678,5,2
12944683,5,5
12944685,5,1
12944686,5,5
12944696,5,2
12944697,5,3
12944701,5,2
12944757,5,9
12944792,5,2
12944793,5,2
12944798,5,1
12944811,5,1
12944841,7,7
12944870,5,5
12944871,5,1
12944910,5,6
12944923,5,6
12944966,4,1
12945014,5,4
11693437,5,2
11693444,5,4
11693469,5,1
11693476,6,2
11693478,5,2
11693509,5,3
11693513,5,2
11693541,5,3
11693544,4,1
11693546,5,5
11693551,5,2
11693554,5,5
11693570,5,1
11693583,5,8
11693585,6,1
11693588,5,2
11693596,6,4
11693602,5,2
11693604,5,5
11693611,5,3
11693614,5,3
11693624,4,1
11693663,5,5
11693666,5,3
11693712,4,6
11693745,7,3
11693746,6,2
11693749,3,2
11693791,5,2
11693796,4,3
11694061,4,1
11694096,4,2
11694109,6,3
11694123,5,1
11694124,4,1
11694126,4,2
11694131,4,2
11694138,5,8
11694158,5,1
11694171,5,3
11694177,5,2
11694202,6,4
11694211,5,1
11694238,6,3
11694268,5,2
11694303,5,3
11694309,3,1
11694339,5,2
11694341,4,1
11694347,5,2
11694351,5,3
11694365,5,1
11694370,6,4
11694390,4,2
11694404,5,1
11694409,5,3
11694425,5,3
11694434,6,2
11694446,4,2
11694483,6,7
11694486,5,2
11694654,4,1
11694662,5,1
11694670,5,1
11694702,4,2
11694713,6,3
11694779,4,5
11694786,6,12
11694787,6,3
11694801,4,2
11694839,7,11
11694870,4,2
11694874,5,2
11694905,6,3
11694907,5,2
11694917,5,2
11694934,5,1
11694937,5,3
11694949,5,5
11694957,5,4
11694971,4,1
11694979,4,2
11695009,4,1
11695059,5,2
11695071,4,2
11695125,4,3
11695160,4,5
11695231,5,2
11695232,5,1
11695246,4,1
11695247,5,5
11695265,5,1
11695269,4,2
11695281,5,1
11695293,4,2
11695294,5,4
11696094,5,1
11696099,5,2
11696125,5,2
11696147,6,1
11696159,4,1
11696167,5,1
11696168,5,5
11696171,4,1
11696177,5,2
11696179,5,5
11696194,4,2
11696203,5,4
11696210,6,5
11696215,5,1
11696225,5,4
11696228,5,1
11696231,5,1
11696241,3,1
11696251,5,2
11696252,4,5
11696260,6,5
11696264,5,2
11696300,5,1
11696319,5,3
11696341,4,2
11696351,5,3
11696354,5,7
11696373,5,1
11696375,5,1
11696393,4,2
11696397,5,2
11696398,4,2
11696409,6,2
11696413,6,1
11696416,5,4
11696449,3,6
11696470,5,2
11696478,5,3
11696525,4,5
11696526,4,1
11696549,5,2
11696599,5,2
11696606,5,1
11696638,4,3
11696641,5,3
11696825,5,5
11696839,5,2
11696846,5,2
11696864,7,8
11696879,5,1
11696896,4,2
11696912,6,3
11696926,5,3
11696936,5,1
11696938,4,2
11696966,5,2
11696991,4,3
11696993,7,4
11696995,4,1
11696999,5,6
11697018,5,2
11697023,5,1
11697041,5,4
11697079,4,1
11697081,4,1
11697124,6,5
11697150,4,4
11697186,7,3
11697196,5,1
11697201,5,4
11697213,5,7
11697216,4,1
11697217,5,6
11697223,5,2
11697233,6,2
11697250,4,4
11697269,5,3
11697436,4,4
11697450,4,2
11697476,4,2
11697477,3,2
11697485,5,2
11697489,5,2
11697496,6,4
11697497,4,2
11697516,5,1
11697519,5,1
11697553,5,5
11697554,5,3
11697557,4,2
11697603,4,2
11697609,5,5
11697652,5,1
11697654,5,3
11697661,5,1
11697826,4,1
11697897,5,1
11697920,5,11
11697932,5,2
11697939,5,3
11697955,4,2
11697961,4,4
11697973,5,5
11697981,5,2
11697992,5,5
11698003,7,12
11698010,4,1
11698021,7,7
11698024,5,1
11698033,6,2
11698055,5,1
11698057,5,1
11698063,5,3
11698064,5,1
11698220,5,1
11698223,3,1
11698226,3,1
11698361,5,6
11698369,5,2
11698407,4,3
11698433,5,3
11698440,5,1
11698465,6,1
11698471,5,3
11698523,5,3
11698558,6,6
11698561,6,4
11698611,5,3
11698613,5,1
11698622,6,2
11698646,5,8
11698661,4,1
11698662,5,9
11698665,4,2
11698717,5,3
11698732,6,3
11698738,6,1
11698740,5,1
11698742,5,1
11698748,5,4
11698757,6,2
11698761,4,1
11698768,6,3
11698782,5,3
11698789,5,1
11698794,5,6
11698801,6,2
11698820,4,1
11698821,7,2
11698828,5,3
11698830,5,3
11698965,5,3
11698980,5,3
11698988,7,3
11698993,5,6
11698996,5,2
11699023,6,4
11699041,5,5
11699044,5,3
11699060,5,2
11699076,5,7
11699091,3,1
11699124,4,1
11699169,5,5
11699183,5,2
11699210,5,1
11699226,4,1
11699234,6,2
11699252,7,6
11699255,5,1
11699275,5,2
11699298,3,2
11699324,4,1
11699344,5,1
11699370,6,4
11699371,4,3
11699374,5,5
11699380,5,1
11699384,4,1
11699398,4,3
11699399,6,1
11699441,6,4
11699462,5,1
11699466,5,2
11699468,5,2
11699485,4,4
11699493,4,2
11699499,6,4
11699521,5,1
11699531,4,5
11699544,5,2
11699552,5,2
11699556,5,5
11699560,4,4
11699589,5,2
11700136,5,13
11700137,5,2
11700145,5,2
11700166,5,3
11700176,6,5
11700207,6,5
11700210,4,1
11700225,5,2
11700226,6,3
11700237,5,3
11700240,7,1
11700243,4,5
11700244,5,5
11700248,5,3
11700254,4,3
11700272,5,6
11700278,4,5
11700285,5,2
11700297,6,3
11700303,4,4
11700304,4,1
11700324,4,1
11700333,5,1
11700341,5,4
11700348,5,5
11700365,4,4
11700380,5,2
11700384,5,3
11700401,4,1
11700402,4,2
11700403,5,4
11700404,5,6
11700409,5,9
11700410,5,1
11700412,5,1
11700416,5,2
11700464,6,9
11700467,5,2
11700468,4,2
11700502,5,2
